USC00016478,5409S,5409
USC00016847,5672S,5672
USC00016988,6732R,6732
USC00017020,5658R,5658
USC00017025,5296R,5296
USC00017131,5662R,5662
USC00017157,5913R,5913
USC00017207,5365R,5365
USC00017304,5694R,5694
USC00017326,5060Q,5060
USC00017366,5109S,5109
USC00017947,5812R,5812
USC00017999,5425S,5425
USC00018024,5555R,5555
USC00018038,4752S,4752
USC00018178,5781S,5781
USC00018209,5524R,5524
USC00018323,5205R,5205
USC00018380,5495S,5495
USC00018385,5185S,5185
USC00018438,5542S,5542
USC00018469,5597S,5597
USC00018517,5733R,5733
USC00018605,5286R,5286
USC00018608,5503Q,5503
USC00018648,5588R,5588
USC00018653,5619R,5619
USC00018673,5602S,5602
USC00018755,4997R,4997
USC00018809,5792S,5792
USC00018812,5853Q,5853
USC00018859,5129S,5129
USC00018867,5948R,5948
USC00018998,6026S,6026
USC00020060,888R,888
USC00020080,684R,684
USC00020100,882S,882
USC00020159,2194R,2194
USC00020174,2206R,2206
USC00020287,1141R,1141
USC00020288,1328R,1328
USC00020380,1869R,1869
USC00020404,983Q,983
USC00020498,1031R,1031
USC00020586,1671R,1671
USC00020632,1481R,1481
USC00020670,1520R,1520
USC00020672,718R,718
USC00020678,2015R,2015
USC00020683,1270R,1270
USC00020750,1280R,1280
USC00020775,1905R,1905
USC00020808,2027S,2027
USC00020871,2075Q,2075
USC00020949,574S,574
USC00020958,1210S,1210
USC00021001,2468R,2468
USC00021026,876R,876
USC00021050,598S,598
USC00021231,1886R,1886
USC00021248,958R,958
USC00021282,1307R,1307
USC00021306,904R,904
USC00021314,918S,918
USC00021330,1390S,1390
USC00021353,1499R,1499
USC00021514,943R,943
USC00021574,1891R,1891
USC00021614,1822R,1822
USC00021654,1500Q,1500
USC00021664,2070R,2070
USC00021849,1595R,1595
USC00021920,1400S,1400
USC00022109,1634S,1634
USC00022140,2195R,2195
USC00022434,472R,472
USC00022527,1488Q,1488
USC00022659,1391R,1391
USC00022754,1181S,1181
USC00022782,1165Q,1165
USC00022790,441R,441
USC00022807,1050R,1050
USC00023009,2316R,2316
USC00023027,972R,972
USC00023110,1460Q,1460
USC00023150,1047S,1047
USC00023160,2096R,2096
USC00023190,1164S,1164
USC00023303,1104Q,1104
USC00023393,703S,703
USC00023448,1755S,1755
USC00023505,1675R,1675
USC00023596,1594R,1594
USC00023668,1419R,1419
USC00023683,2190R,2190
USC00023828,2463Q,2463
USC00023961,1862Q,1862
USC00024053,1533R,1533
USC00024089,864R,864
USC00024182,1442S,1442
USC00024391,2090R,2090
USC00024453,1871R,1871
USC00024586,970Q,970
USC00024590,1344R,1344
USC00024675,2354R,2354
USC00024702,680S,680
USC00024761,384P,384
USC00024829,850S,850
USC00024849,703R,703
USC00024977,888R,888
USC00025129,792R,792
USC00025270,792S,792
USC00025412,2626S,2626
USC00025418,1180S,1180
USC00025426,683Q,683
USC00025467,949R,949
USC00025512,1774R,1774
USC00025635,1435S,1435
USC00025665,523R,523
USC00025700,1393R,1393
USC00025780,2356R,2356
USC00025825,2141Q,2141
USC00025908,1412R,1412
USC00025924,1805S,1805
USC00026037,2912R,2912
USC00026119,2347S,2347
USC00026132,1025R,1025
USC00026180,683R,683
USC00026190,1083R,1083
USC00026194,710Q,710
USC00026250,509R,509
USC00026282,1845S,1845
USC00026328,915R,915
USC00026353,1333R,1333
USC00026468,1046R,1046
USC00026471,1006S,1006
USC00026513,1041R,1041
USC00026597,2098R,2098
USC00026601,2563S,2563
USC00026603,1264Q,1264
USC00026616,1095R,1095
USC00026653,2210R,2210
USC00026716,2113R,2113
USC00026796,1795S,1795
USC00026840,1803R,1803
USC00026865,498R,498
USC00027036,1500S,1500
USC00027281,1648S,1648
USC00027334,1995S,1995
USC00027370,829R,829
USC00027390,967S,967
USC00027435,1050R,1050
USC00027462,641R,641
USC00027480,1488R,1488
USC00027488,1040R,1040
USC00027530,1403S,1403
USC00027560,1105R,1105
USC00027593,2297R,2297
USC00027619,1676R,1676
USC00027622,1829R,1829
USC00027625,1810Q,1810
USC00027708,1850S,1850
USC00027716,1279S,1279
USC00027855,1664S,1664
USC00027880,1420R,1420
USC00028012,1212S,1212
USC00028018,1121R,1121
USC00028112,842R,842
USC00028162,1188R,1188
USC00028214,1334S,1334
USC00028329,1724R,1724
USC00028348,1870R,1870
USC00028349,2391R,2391
USC00028396,410S,410
USC00028468,845R,845
USC00028499,933S,933
USC00028516,568R,568
USC00028598,946S,946
USC00028619,1414S,1414
USC00028641,660P,660
USC00028650,3207R,3207
USC00028792,674R,674
USC00028795,1216R,1216
