USC00044863,26P,26
USC00044867,-7777P,-7777
USC00044890,0S,0
USC00044957,1S,1
USC00044997,0S,0
USC00045026,2182P,2182
USC00045032,0S,0
USC00045064,0S,0
USC00045107,0P,0
USC00045118,0S,0
USC00045119,-7777S,-7777
USC00045120,0P,0
USC00045123,0S,0
USC00045147,0P,0
USC00045218,2P,2
USC00045233,0S,0
USC00045311,1773P,1773
USC00045352,7P,7
USC00045356,765P,765
USC00045360,0S,0
USC00045378,0S,0
USC00045385,-7777P,-7777
USC00045400,656P,656
USC00045449,495P,495
USC00045502,0S,0
USC00045532,0S,0
USC00045679,1315P,1315
USC00045721,15P,15
USC00045756,11P,11
USC00045790,0S,0
USC00045795,2S,2
USC00045802,0P,0
USC00045866,1S,1
USC00045890,76P,76
USC00045915,9P,9
USC00045933,172P,172
USC00046027,0P,0
USC00046074,-7777S,-7777
USC00046136,174S,174
USC00046144,0S,0
USC00046154,3P,3
USC00046161,1P,1
USC00046162,0P,0
USC00046168,0S,0
USC00046174,3P,3
USC00046175,0S,0
USC00046194,0S,0
USC00046197,0P,0
USC00046263,0P,0
USC00046336,0S,0
USC00046370,0S,0
USC00046377,0S,0
USC00046390,0P,0
USC00046399,-7777S,-7777
USC00046506,0S,0
USC00046508,30S,30
USC00046521,2P,2
USC00046569,0P,0
USC00046597,575P,575
USC00046599,0P,0
USC00046602,-7777P,-7777
USC00046610,0S,0
USC00046624,0S,0
USC00046635,0S,0
USC00046646,0S,0
USC00046650,30P,30
USC00046657,256P,256
USC00046663,0P,0
USC00046675,1S,1
USC00046685,9S,9
USC00046699,1S,1
USC00046719,0S,0
USC00046730,1S,1
USC00046773,8P,8
USC00046826,0S,0
USC00046896,0S,0
USC00046926,1S,1
USC00046940,0S,0
USC00046943,0P,0
USC00046944,152P,152
USC00046946,238S,238
USC00046960,0P,0
USC00047050,0P,0
USC00047085,429P,429
USC00047109,0S,0
USC00047111,0P,0
USC00047150,3P,3
USC00047228,-7777P,-7777
USC00047253,32P,32
USC00047306,0S,0
USC00047339,-7777S,-7777
USC00047404,2S,2
USC00047414,-7777S,-7777
USC00047470,0S,0
USC00047473,0S,0
USC00047581,52P,52
USC00047643,0P,0
USC00047668,0S,0
USC00047681,0S,0
USC00047689,496P,496
USC00047723,0P,0
USC00047731,0S,0
USC00047749,0P,0
USC00047767,0P,0
USC00047776,0S,0
USC00047779,1P,1
USC00047785,0S,0
USC00047807,0P,0
USC00047813,-7777S,-7777
USC00047821,0P,0
USC00047846,-7777P,-7777
