USC00026603,808Q,808
USC00026616,703S,703
USC00026653,721R,721
USC00026716,710S,710
USC00026796,697S,697
USC00026840,815R,815
USC00026865,870R,870
USC00027281,821S,821
USC00027370,881R,881
USC00027390,805S,805
USC00027435,698S,698
USC00027480,811R,811
USC00027488,694R,694
USC00027560,801R,801
USC00027593,767R,767
USC00027619,792R,792
USC00027625,814R,814
USC00027708,763R,763
USC00027716,723S,723
USC00027855,668S,668
USC00027880,773R,773
USC00028012,705C,705
USC00028018,679R,679
USC00028112,841R,841
USC00028162,671R,671
USC00028214,854S,854
USC00028329,627S,627
USC00028348,801R,801
USC00028396,889S,889
USC00028468,689S,689
USC00028499,872S,872
USC00028516,833R,833
USC00028619,768S,768
USC00028641,871R,871
USC00028792,716R,716
USC00028795,841R,841
USC00028796,854R,854
USC00028800,841R,841
USC00028815,826S,826
USC00028817,856S,856
USC00028865,805S,805
USC00028904,794S,794
USC00029114,735S,735
USC00029156,644Q,644
USC00029158,700S,700
USC00029271,729R,729
USC00029287,830S,830
USC00029309,846R,846
USC00029334,791S,791
USC00029359,640S,640
USC00029376,878R,878
USC00029410,629R,629
USC00029464,863Q,863
USC00029542,710S,710
USC00029634,869S,869
USC00029645,828S,828
USC00029652,873R,873
USC00029656,896R,896
USC00030064,695S,695
USC00030130,704S,704
USC00030220,740S,740
USC00030240,725S,725
USC00030458,685S,685
USC00030460,720S,720
USC00030536,717S,717
USC00030582,736S,736
USC00030586,686R,686
USC00030618,702Q,702
USC00030664,694Q,694
USC00030764,718R,718
USC00030798,727C,727
USC00030806,695S,695
USC00030832,718S,718
USC00030936,709R,709
USC00031102,737S,737
USC00031132,704S,704
USC00031140,745R,745
USC00031152,750S,750
USC00031191,739R,739
USC00031442,717R,717
USC00031455,718R,718
USC00031457,689Q,689
USC00031459,711R,711
USC00031596,719R,719
USC00031632,693S,693
USC00031730,746S,746
USC00031838,735S,735
USC00031900,633C,633
USC00031948,737S,737
USC00031962,746S,746
USC00031968,717S,717
USC00032148,738S,738
USC00032355,771S,771
USC00032356,684R,684
USC00032366,721S,721
USC00032444,686R,686
USC00032540,729S,729
USC00032794,705S,705
USC00032930,707S,707
USC00032962,711R,711
USC00032978,703S,703
USC00033132,715Q,715
USC00033242,758S,758
USC00033428,743S,743
USC00033466,725S,725
USC00033544,681S,681
USC00033734,702S,702
USC00033821,708S,708
USC00033862,719C,719
USC00033909,667Q,667
USC00034106,675S,675
USC00034134,731R,731
USC00034185,750R,750
USC00034528,709Q,709
USC00034548,744S,744
USC00034562,735S,735
USC00034572,691S,691
USC00034638,717S,717
USC00034666,690R,690
USC00034711,720Q,720
USC00034756,704S,704
USC00034938,720R,720
USC00034988,708S,708
USC00035018,714R,714
USC00035036,690S,690
USC00035046,709R,709
USC00035079,726R,726
USC00035112,746S,746
USC00035186,695S,695
USC00035200,720C,720
USC00035376,739R,739
USC00035508,716R,716
USC00035512,704R,704
USC00035563,692S,692
USC00035754,731S,731
USC00035820,688S,688
USC00035831,701Q,701
USC00035866,734S,734
USC00035908,732S,732
USC00036174,757Q,757
USC00036253,734S,734
USC00036376,730R,730
USC00036403,692Q,692
USC00036506,722S,722
USC00036562,736S,736
USC00036768,737S,737
USC00036920,727S,727
USC00036928,715S,715
USC00037488,724S,724
USC00037582,733S,733
USC00037712,711S,711
USC00038010,720Q,720
USC00038052,702S,702
USC00038084,721R,721
USC00040029,656R,656
USC00040136,742R,742
USC00040161,647R,647
USC00040192,784R,784
USC00040212,692S,692
USC00040232,733R,733
